airport_id,name,city,country,IATA,ICAO,latitude,longitude,altitude,timezone,DST,Tz_database_time_zone	,type,source,google_airport_name,google_place_id,google_airport_full_address,airport_rating,number_ratings,website
9793,Lakeway Airpark,Lakeway,United States,\N,K3R9,30.357500076293945,-97.99449920654295,909,-6.0,A,America/Chicago,airport,OurAirports,Lakeway Airpark (3R9),ChIJu2J5j5k5W4YRqJwnj2ZhFdI,"Lakeway Airpark (3R9), 115 Flying Scot St, Lakeway, TX 78734, USA",4.2,6,http://3r9.org/
9794,Iraan Municipal Airport,Iraan,United States,IRB,K2F0,30.905700683600006,-101.89199829100001,2200,-6.0,A,America/Chicago,airport,OurAirports,Drake Street,ChIJtWf60w1Q94YRTwL5awBMTqk,"Drake St, Iraan, TX 79744, USA",not found,not found,not found
9795,Kestrel Airpark,San Antonio,United States,\N,K1T7,29.812700271606445,-98.42530059814452,1250,-6.0,A,America/Chicago,airport,OurAirports,Kestrel Airpark,ChIJP6mITTqBXIYRF-aQVCYiOIo,"Kestrel Airpark, Spring Branch, TX 78070, USA",4.4,7,http://www.kestrelhome.com/kestrel/
9796,Elliot Lake Municipal Airport,ELLIOT LAKE,Canada,YEL,CYEL,46.351398468,-82.5614013672,1087,-5.0,A,America/Toronto,airport,OurAirports,Elliot Lake Airport,ChIJD3GgX30JMU0Rrd30NclMPy0,"Elliot Lake Airport (YEL), Elliot Lake, ON P5A 2S5, Canada",not found,not found,not found
9797,Wilkes County Airport,North Wilkesboro,United States,IKB,KUKF,36.2228012085,-81.09829711910002,1301,-5.0,A,America/New_York,airport,OurAirports,Wilkes County Airport,ChIJr0fGgEF0UYgR2SRlFgdCAC0,"Wilkes County Airport, 640 Wood Wallace Dr, North Wilkesboro, NC 28659, USA",4.4,5,http://wilkescounty.net/
9798,Charleston Executive Airport,Charleston,United States,\N,KJZI,32.70090103149414,-80.00289916992188,17,-5.0,A,America/New_York,airport,OurAirports,Charleston Executive Airport,ChIJyztLJbR4_ogRzTFmVOBzNBE,"Charleston Executive Airport, 2742 Fort Trenholm Rd, Johns Island, SC 29455, USA",4.6,14,https://www.iflychs.com/JZI/Home.aspx
9799,Danville Regional Airport,Danville,United States,DAN,KDAN,36.572898864746094,-79.33609771728516,571,-5.0,A,America/New_York,airport,OurAirports,Danville Regional Airport,ChIJK3UVzIlMrYkRXV0lUJdzbnY,"Danville Regional Airport (DAN), 424 Airport Dr, Danville, VA 24540, USA",3.4,5,http://www.danville-va.gov/
9800,Brookneal/Campbell County Airport,Brookneal,United States,\N,K0V4,37.1417007446,-79.01640319820001,596,-5.0,A,America/New_York,airport,OurAirports,Brookneal / Campbell County Airport,ChIJm4FZ4qbqsokRruKA2kQLGEg,"Brookneal / Campbell County Airport, 133 Runway Rd, Gladys, VA 24554, USA",4,1,not found
9805,Yerbogachen Airport,Yerbogachen,Russia,ERG,UIKE,61.2750015259,108.029998779,400,8.0,N,Asia/Irkutsk,airport,OurAirports,Yerbogachen,ChIJM7n6P8jAi1wROGsrmTbYLug,"Yerbogachen, Irkutsk Oblast, Russia, 666611",not found,not found,not found
9806,Cheraw Municipal Airport/Lynch Bellinger Field,Cheraw,United States,HCW,KCQW,34.71289825,-79.95700073,239,-5.0,A,America/New_York,airport,OurAirports,Cheraw Muni/lynch Bellinger Field,ChIJM_QwlX0DVYgR23MB-CiTI9Q,"Cheraw Muni/lynch Bellinger Field, 200 Market St, Cheraw, SC 29520, USA",not found,not found,not found
9808,Wauchula Municipal Airport,Wuchula,United States,\N,KCHN,27.514900207520004,-81.880500793457,106,-5.0,A,America/New_York,airport,OurAirports,Wauchula Municipal Airport,ChIJ2_7AvEXd3IgRDju4vjjJ4Kc,"Wauchula Municipal Airport, 1202 Maurice Sonny Clavel Road, Wauchula, FL 33873, USA",4.2,5,not found
9818,Lilydale Airport,Lilydale,Australia,\N,YLIL,-37.69169998168945,145.36700439453125,76,10.0,O,Australia/Hobart,airport,OurAirports,Lilydale Airport,ChIJC0es8uUs1moRcPAvBXZWBA8,"Lilydale Airport, 13 MacIntyre Ln, Yering VIC 3770, Australia",4.7,18,http://www.yarravalleyaviation.com.au/
9819,Beni Mellal Airport,Beni Mellal,Morocco,BEM,GMMD,32.401895,-6.315905,1694,0.0,E,Africa/Casablanca,airport,OurAirports,Beni Mellal Airport,ChIJ6wq1rraIow0Rqj-0Dv-ORBo,"Beni Mellal Airport, Morocco",3.5,15,not found
9820,Şırnak Şerafettin Elçi Airport,Cizre,Turkey,NKT,LTCV,37.3647,42.0582,2038,3.0,E,Europe/Istanbul,airport,OurAirports,Şırnak Şerafettin Elçi Havalimanı,ChIJKfxEQJPYC0AR9bVg7FNfQks,"Şırnak Şerafettin Elçi Havalimanı, Şırnak, Turkey",not found,not found,not found
9821,Suntar Airport,Suntar,Russia,SUY,UENS,62.185001373290994,117.63500213622999,452,9.0,N,Asia/Yakutsk,airport,OurAirports,Aeroport Suntar,ChIJF56eFB9lcFwRCXSzpyV8xXs,"Aeroport Suntar, Suntar, Sakha (Yakutiya) Republits, Russia, 678290",4.3,3,http://www.aerosever.com/
9824,Tazadit Airport,Zouerat,Mauritania,OUZ,GQPZ,22.75639915466309,-12.483599662780762,1129,0.0,N,Africa/Nouakchott,airport,OurAirports,Zouerate International Airport,ChIJ5SZC1FCiKQwR5MKnDp7BSnw,"Zouerate International Airport, Fdérik, Mauritania",3,7,not found
9825,Asaba International Airport,Asaba,Nigeria,ABB,DNAS,6.204167,6.665278,305,1.0,N,Africa/Lagos,airport,OurAirports,Asaba International Airport,ChIJScvaoAPyQxARzX-g7b0g0ak,"Asaba International Airport, Behind Eagle Square Hotel and suites, Asaba, Nigeria",3.4,169,not found
9826,Akwa Ibom International Airport,Uyo,Nigeria,QUO,DNAI,4.8725,8.093,170,1.0,N,Africa/Lagos,airport,OurAirports,Akwa Ibom International Airport (AKIA),ChIJc_QJNbPzZxARa66bOQRAVu8,"Akwa Ibom International Airport (AKIA), Nigeria",not found,not found,not found
9828,Kasama Airport,Kasama,Zambia,KAA,FLKS,-10.216699600219727,31.13330078125,4541,2.0,N,Africa/Lusaka,airport,OurAirports,Kasama Airport,ChIJd6o5LIHFCBkRbGiXb1wJ5XY,"Kasama Airport (KAA), M3, Kasama, Zambia",3.7,7,not found
9829,Mbeya Airport,Mbeya,Tanzania,\N,HTMB,-8.919444,33.463889,5600,3.0,N,Africa/Dar_es_Salaam,airport,OurAirports,Mbeya,ChIJHZAYFaOfABkREehaXuwaoHo,"Mbeya, Tanzania",4,44,not found
9830,Mpanda Airport,Mpanda,Tanzania,\N,HTMP,-6.3553739999999985,31.084116,3520,3.0,N,Africa/Dar_es_Salaam,airport,OurAirports,Aeroporto de Mpanda,ChIJ4ag5Kq_puhkRe9OYRXnNhMk,"Aeroporto de Mpanda, Mpanda, Tanzania",not found,not found,not found
9831,Songea Airport,Songea,Tanzania,SGX,HTSO,-10.68299961090088,35.58300018310547,3445,3.0,N,Africa/Dar_es_Salaam,airport,OurAirports,Songea Airport,ChIJIxduvaeT_BgRUges2Z6mgxw,"Songea Airport, Airport Rd, Tanzania",not found,not found,not found
9832,Morogoro Airport,Morogoro,Tanzania,\N,HTMG,-6.797220230102539,37.653099060058594,1676,3.0,N,Africa/Dar_es_Salaam,airport,OurAirports,Kilombero Airport,ChIJDfc6uQVeWhgR_VCkipnFc2E,"Kilombero Airport, Morogoro, Tanzania",3.6,35,not found
9843,Jiuhuashan Airport,Chizhou,China,JUH,ZSJH,30.7403,117.6856,60,8.0,N,Asia/Shanghai,airport,OurAirports,Chizhou Jiuhuashan Airport,ChIJVQ6VzdT2NDQRGn7Nx-jYhc4,"Chizhou Jiuhuashan Airport, Guichi Qu, Chizhou Shi, China",2,1,http://www.jhsairport.com/
9844,Anshan Air Base,Anshan,China,AOG,ZYAS,41.105301,122.853996,0,8.0,N,Asia/Shanghai,airport,OurAirports,Anshan Teng'ao Airport,ChIJbUSNnh6xKF4Rna0qtP7ezUk,"Anshan Teng'ao Airport, Tiexi Qu, Anshan Shi, Liaoning Sheng, China",3,2,not found
9845,Saertu Airport,Daqing,China,DQA,ZYDQ,46.7463888889,125.14055555600001,496,8.0,N,Asia/Shanghai,airport,OurAirports,Daqing Sa'ertu Airport,ChIJ--Rtnt4WaF4RG-UcWLaqEn0,"Daqing Sa'ertu Airport, Saertu Qu, Daqing Shi, Heilongjiang Sheng, China",not found,not found,not found
9846,Zunyi Xinzhou Airport,Zunyi,China,ZYI,ZUZY,27.5895,107.0007,2920,8.0,N,Asia/Shanghai,airport,OurAirports,Zunyi Xinzhou Airport,ChIJHTsXlq13lTYR7l5AZX0YOJw,"Zunyi Xinzhou Airport, 遵义县 Zunyi Shi, Guizhou Sheng, China",3.4,9,http://www.zunyiairport.cn/
9847,Conway Horry County Airport,Conway,United States,\N,KHYW,33.82849884,-79.12220001,35,-5.0,A,America/New_York,airport,OurAirports,Conway-Horry County Airport,ChIJuzr96OwRAIkR64UlKpvK9f0,"Conway-Horry County Airport (HYW), 1700 Airport Rd, Conway, SC 29527, USA",4.8,4,http://beachaviationservices.com/locations/conway-horry-county-airport-hyw
9848,Lindu Airport,Yinchun,China,LDS,ZYLD,47.7520555556,129.019125,791,8.0,N,Asia/Shanghai,airport,OurAirports,not found,not found,not found,not found,not found,not found
9849,Anshun Huangguoshu Airport,Anshun,China,AVA,ZUAS,26.2605555556,105.87333333299999,4812,8.0,N,Asia/Shanghai,airport,OurAirports,Anshun Huangguoshu Airport,ChIJiTRU314rxzYRlo0faSu8MHI,"Anshun Huangguoshu Airport, Xixiu Qu, Anshun Shi, Guizhou Sheng, China",4,1,not found
9850,Sikasso Airport,Sikasso,Mali,KSS,GASK,11.333000183105467,-5.699999809265138,1378,0.0,N,Africa/Bamako,airport,OurAirports,Sikasso Airport,ChIJZ9JTjjG0Sw4RJvuWH6i8uFo,"Sikasso Airport, Sikasso, Mali",4.5,2,not found
9853,Toowoomba Wellcamp Airport,Toowoomba,Australia,WTB,YBWW,-27.558332,151.793335,1509,10.0,N,Australia/Brisbane,airport,OurAirports,Toowoomba Wellcamp Airport,ChIJb9uRCqhGlmsRYi6Woq_ZDkQ,"Toowoomba Wellcamp Airport, 1511 Toowoomba Cecil Plains Rd, Wellcamp QLD 4350, Australia",4.2,75,http://www.wellcamp.com.au/?utm_source=google&utm_medium=local&utm_campaign=1&utm_content=primary
9854,Tonghua Sanyuanpu Airport,Tonghua,China,TNH,ZYTN,42.2538888889,125.70333333299999,1200,8.0,N,Asia/Shanghai,airport,OurAirports,Sanyuanpuzhen,ChIJX6fFgg6DMV4RZjiVuRjEJE4,"Sanyuanpuzhen, Liuhe, Tonghua, Jilin, China",not found,not found,not found
9857,Suzhou Guangfu Airport,Suzhou,China,SZV,ZSSZ,31.2631,120.401001,0,8.0,N,Asia/Shanghai,airport,OurAirports,Suzhou,ChIJB17Sm9GgszURBGB2vYV_5SE,"Suzhou, Jiangsu, China",not found,not found,http://www.suzhou.gov.cn/
9860,City Airport Manchester,Manchester,United Kingdom,\N,EGCB,53.471698761000006,-2.38971996307,73,0.0,U,Europe/London,airport,OurAirports,City Airport & Heliport,ChIJS11vL0Gpe0gRJ0Vw0ISPRcA,"City Airport & Heliport, Liverpool Rd, Eccles, Manchester M30 7SA, UK",4.5,43,http://www.visitcityairport.co.uk/
9861,Sleap Airport,Shrewsbury,United Kingdom,\N,EGCV,52.8339004517,-2.77167010307,275,0.0,U,Europe/London,airport,OurAirports,United Kingdom,ChIJW_h-fdCZekgRGxMtvRFA4oc,"Lock Lounge Cafe, United Kingdom",4.7,178,https://www.flysac.co.uk/
9862,Tatenhill Airfield,Burton-on-Trent,United Kingdom,\N,EGBM,52.8147010803,-1.76110994816,439,0.0,U,Europe/London,airport,OurAirports,Tatenhill Airport,ChIJ7TV9YaYFekgRcjUm8F8Herw,"Tatenhill Airport, Tatenhill, Burton-on-Trent DE13 9PD, UK",5,2,http://www.tatenhill-aviation.co.uk/
9863,Full Sutton Airfield,York,United Kingdom,\N,EGNU,53.980598,-0.8647219999999999,86,0.0,U,Europe/London,airport,OurAirports,Full Sutton Industrial Estate,ChIJhaEB1ZApeUgRodlBSu57un0,"The Airfield,, Full Sutton Industrial Estate, York YO41 1HS, United Kingdom",4,1,http://www.fullsuttonairfield.co.uk/
9864,Sherburn-In-Elmet Airfield,Leeds,United Kingdom,\N,EGCJ,53.788458,-1.216877,26,0.0,U,Europe/London,airport,OurAirports,EGCJ,ChIJ3YxO220_eUgRtDsp7bnOJF8,"EGCJ, Sherburn in Elmet, Leeds LS25 6PT, UK",not found,not found,not found
9866,Beringin Airport,Muara Teweh,Indonesia,\N,WAOM,-0.940325021744,114.89387512200001,126,7.0,N,Asia/Jakarta,airport,OurAirports,Beringin Airport,ChIJbxk5WgJ4-S0R39VTLKasn_Q,"Beringin Airport, Jl. Pendreh, KM. 1, Muara Teweh, Kel. Melayu, Kec.Teweh Tengah, Melayu, Kec. Teweh Tengah, Kabupaten Barito Utara, Kalimantan Tengah 73814, Indonesia",4.2,30,not found
9868,Mulia Airport,Mulia,Indonesia,LII,WAJM,-3.7018,137.957,6527,9.0,N,Asia/Jayapura,airport,OurAirports,Mulia Airport,ChIJL4jzvyrXF2gRL1N-yT1XMN4,"Mulia Airport, Wuyukwi, Mulia, Puncak Jaya Regency, Papua 98973, Indonesia",4.7,7,not found
9872,Stenkol Airport,Bintuni,Indonesia,NTI,WASB,-2.1033,133.5164,57,9.0,N,Asia/Jayapura,airport,OurAirports,not found,not found,not found,not found,not found,not found
9873,Wasior Airport,Wasior,Indonesia,WSR,WASW,-2.721,134.5061,49,9.0,N,Asia/Jayapura,airport,OurAirports,Bandara Wasior,ChIJb2_6V2R8Sy0R2sBuRwkep4c,"Bandara Wasior, Wasior II, Wasior, Teluk Wondama, Papua Bar. 98362, Indonesia",4.2,9,not found
9874,Silangit Airport,Siborong-Borong,Indonesia,DTB,WIMN,2.25973,98.991898,4700,7.0,N,Asia/Jakarta,airport,OurAirports,Silangit International Airport,ChIJRXHwiRQQLjARgjBVzBtBFEA,"Silangit International Airport, Jalan Silangit, Silando Muara, Silando, Siborong-Borong, Kabupaten Tapanuli Utara, Sumatera Utara 22476, Indonesia",4.1,663,http://www.silangit-airport.co.id/
9875,Lasikin Airport,Sinabang,Indonesia,\N,WITG,2.4102799892425537,96.32559967041016,19,7.0,N,Asia/Jakarta,airport,OurAirports,Bandara Lasikin,ChIJn9Eg3YZUIzARWsJmBbxRRw4,"Bandara Lasikin, Jl. Tgk. Diujung, Desa Lasikin, Lasikin, Simeulue, Kabupaten Simeulue, Aceh, Indonesia",4.5,47,not found
9886,Seunagan Airport,Nagan Raya,Indonesia,MEQ,WITC,4.25,96.21700286865234,10,7.0,N,\N,airport,OurAirports,Cut Nyak Dien Airport,ChIJA6RWFeK3PjARBBVr44B68Qg,"Cut Nyak Dien Airport, Jalan Kuala Pesisir, Kuala Tuha, Kuala Pesisir, Kubang Gajah, Kuala Pesisir, Kabupaten Nagan Raya, Aceh 23681, Indonesia",3.9,58,not found
9887,Betoambari Airport,Bau-Bau,Indonesia,BUW,WAWB,-5.486879825592041,122.56900024414062,164,8.0,N,\N,airport,OurAirports,Bandar Udara Betoambari Baubau,ChIJNd2UWsVwpC0RaVHPPx84m2E,"Bandar Udara Betoambari Baubau, Jl. Hayam Wuruk, Katobengke, Betoambari, Kota Bau-Bau, Sulawesi Tenggara, Indonesia",not found,not found,not found
9888,Kao Airport,Kao,Indonesia,KAZ,WAMK,1.1852799654006958,127.89600372314452,27,9.0,N,\N,airport,OurAirports,Kuusamo Airport,ChIJxbPcUM1PKUQRo_9A42-BlbA,"Kuusamo Airport (KAO), Lentokentäntie, 93600 Kuusamo, Finland",4,24,http://www.finavia.fi/fi/kuusamo/
9889,Melangguane Airport,Melonguane,Indonesia,MNA,WAMN,4.00694,126.672997,3,8.0,N,\N,airport,OurAirports,Bandar Udara Melonguane,ChIJgduTCegrjTIRn7g_fEaxzx0,"Bandar Udara Melonguane, Melonguane, Kepulauan Talaud, Kabupaten Kepulauan Talaud, Sulawesi Utara, Indonesia",4.3,24,not found
9890,Sanggata/Sangkimah Airport,Sanggata,Indonesia,SGQ,WRLA,0.3847,117.543,60,8.0,N,\N,airport,OurAirports,Bandara Sangkima,ChIJb6Y3U7M5CjIRt92GgzV_Wyw,"Bandara Sangkima, Sangkima Lama, Kec. Sangatta Sel., Kabupaten Kutai Timur, Kalimantan Timur, Indonesia",not found,not found,not found
9891,Muara Bungo Airport,Muara Bungo,Indonesia,BUU,WIPI,-1.1278,102.135,214,7.0,N,\N,airport,OurAirports,Muara Bungo Airport,ChIJPdLrgEeZLi4Rl-j1Uzb4Xvo,"Muara Bungo Airport, Jl. Lingkar KM. 9, Sungai Buluh, Rimbo Tengah, Sungai Buluh, Rimbo Tengah, Sungai Buluh, Rimbo Tengah, Kabupaten Bungo, Jambi 37211, Indonesia",4,150,not found
9892,Selayar/Aroepala Airport,Selayar,Indonesia,\N,WAWH,-6.1751,120.4362,30,8.0,N,\N,airport,OurAirports,Aroepala Airport,ChIJf27MK3U0ui0RwaO-313iogE,"Aroepala Airport, Bontosunggu, Bontoharu, Kabupaten Selayar, Sulawesi Selatan, Indonesia",4.1,40,not found
9897,Illaga Airport,Illaga,Indonesia,ILA,WABL,-3.976480000000001,137.6225,7989,9.0,N,\N,airport,OurAirports,not found,not found,not found,not found,not found,not found
9898,Oksibil Airport,Oksibil,Indonesia,OKL,WAJO,-4.9071,140.6277,4315,9.0,N,\N,airport,OurAirports,Oksibil Airport,ChIJj9t5zzDUQGgRfdwvmGTymV0,"Oksibil Airport, Kotdol, Serambakon, Kabupaten Pegunungan Bintang, Papua 99573, Indonesia",4.6,16,http://indonesiaairport.com/
9899,Kokonau Airport,Kokonau,Indonesia,KOX,WABN,-4.71075,136.43515,59,9.0,N,\N,airport,OurAirports,Bandar Udara Kokonao,ChIJGV94HFQJJGgRsw4scDaN32c,"Bandar Udara Kokonao, Desa Apuri, Komplex Misi Katolik, Migiwia, Mimika Bar., Kabupaten Mimika, Papua 99972, Indonesia",5,1,not found
9901,Clermont Airport,Clermont,Australia,CMQ,YCMT,-22.77309989929199,147.62100219726562,908,10.0,N,\N,airport,OurAirports,Clermont County,ChIJbRyPTcEGQYgRPjVjurDGTto,"Clermont County, 2001 Sporty's Dr, Batavia, OH 45103, USA",4.4,5,http://flyeca.com/
9902,Warrnambool Airport,Warrnambool,Australia,WMB,YWBL,-38.2952995300293,142.44700622558594,242,10.0,O,\N,airport,OurAirports,Warrnambool Airport,ChIJyQEeOCtPzWoRVMO7f9BWEO0,"Warrnambool Airport, 146 Mailors Flat-Koroit Rd, Mailors Flat VIC 3275, Australia",3.6,7,https://www.warrnambool.vic.gov.au/warrnambool-airport
9904,Richmond Airport,Richmond,Australia,RCM,YRMD,-20.701900482177734,143.11500549316406,676,10.0,N,\N,airport,OurAirports,Richmond International Airport,ChIJ6dzDsqwbsYkR0AbwQkD9gVk,"Richmond International Airport (RIC), 1 Richard E Byrd Terminal Dr, Richmond, VA 23250, USA",4.1,548,http://www.flyrichmond.com/
9905,RAAF Base Curtin,Derby,Australia,DCN,YCIN,-17.5813999176,123.82800293,300,8.0,N,\N,airport,OurAirports,RAAF Base Curtin,ChIJ9RgRkW7NfSwRAdA_yLg-l3E,"RAAF Base Curtin, Derby WA 6728, Australia",4.2,6,not found
9935,Kualanamu International Airport,Medan,Indonesia,KNO,WIMM,3.642222,98.885278,23,7.0,N,Asia/Jakarta,airport,OurAirports,Kualanamu International Airport,ChIJLWal3zRKMTARpp6gGQDJNsU,"Kualanamu Int'l Airport, Jl. Bandara Kuala Namu, Ps. Enam Kuala Namu, Kabupaten Deli Serdang, Sumatera Utara 20553, Indonesia",4.4,4514,http://www.kualanamu-airport.co.id/
9937,Gratiot Community Airport,Kamloops,Canada,AMN,KAMN,43.322101593,-84.68800354,754,-7.0,A,\N,airport,OurAirports,Gratiot Community Airport-Amn,ChIJuQgHSHxrIogRUMqyZI8Pnns,"Gratiot Community Airport-Amn, 3999 W Seaman Rd, Alma, MI 48801, USA",4.5,2,http://www.ci.alma.mi.us/1/307/airport.asp
9938,Asheboro Regional Airport,Asheboro,United States,\N,KHBI,35.65449905,-79.8946991,671,-5.0,A,\N,airport,OurAirports,Asheboro Regional Airport,ChIJC4b7t2dlU4gRn4fwepuO1yM,"Asheboro Regional Airport, 2222 Pilots View Rd, Asheboro, NC 27205, USA",4.5,2,http://www.asheboronc.gov/Services/airport.html
9939,Seosan Air Base,Seosan,South Korea,HMY,RKTP,36.703999,126.486,39,9.0,N,\N,airport,OurAirports,439-2,ChIJT8vDgg5nejURX7Bscgx77VQ,"439-2 Eonam-ri, Haemi-myeon, Sosan, Chungcheongnam-do, South Korea",4,2,not found
9942,Henderson Field,Wallace,United States,\N,KACZ,34.71789932250977,-78.00360107421875,39,-5.0,A,\N,airport,OurAirports,7000,ChIJn81XAcOFj4ARhufkhFh9Rqk,"7000 Coliseum Way, Oakland, CA 94621, USA",4.7,32,not found
9943,Emporia Greensville Regional Airport,Emporia,United States,\N,KEMV,36.6869010925293,-77.48280334472656,127,-5.0,A,\N,airport,OurAirports,Emporia-Greensville Regional Airport,ChIJIb11vtresYkR1Agq-7dBHNk,"Emporia-Greensville Regional Airport, 139 Airport Dr, Emporia, VA 23847, USA",5,3,not found
10017,San Gabriel Valley Airport,El Monte,United States,EMT,KEMT,34.086102000000004,-118.035004,296,-8.0,E,\N,airport,OurAirports,San Gabriel Airport,ChIJQfa0jA7awoARMwBvbju-IK4,"San Gabriel Airport, 4233 Santa Anita Ave, El Monte, CA 91731, USA",4.3,34,https://dpw.lacounty.gov/avi/airports/SGV.aspx
10057,Farah Airport,Farah,Afghanistan,FAH,OAFR,32.367000579833984,62.18299865722656,3083,4.3,N,\N,airport,OurAirports,Farah Airport,ChIJ67mKn3R0IT8RrxrecoQH08A,"Farah Airport, Afghanistan",4.2,16,not found
10061,Pasighat Airport,Pasighat,India,IXT,VEPG,28.06609916687012,95.33560180664062,477,5.3,N,\N,airport,OurAirports,Pasighat Airport,ChIJ9bNgl-iWPzcRjN1rQS7zsNE,"Pasighat Airport, East Siang, Pasighat, Arunachal Pradesh 791102",3.8,74,not found
10062,Kee Field,Pineville,United States,\N,KI16,37.600399017333984,-81.5593032836914,1783,-5.0,A,\N,airport,OurAirports,Pineville,ChIJ5StyAX2rT4gRCTigUkJehLE,"Pineville, WV 24874, USA",not found,not found,not found
10069,Kramatorsk Airport,Kramatorsk,Ukraine,KRQ,UKCK,48.70560073852539,37.62889862060547,646,2.0,E,\N,airport,OurAirports,not found,not found,not found,not found,not found,not found
10080,Kautokeino Air Base,Kautokeino,Norway,QKX,ENKA,69.04029846191406,23.03400039672852,1165,1.0,U,\N,airport,OurAirports,Kautokeino Airfield,ChIJHXaVwQYtzkURD3xrrIDLzI4,"Kautokeino Airfield, Gahkkorluodda, 9520 Kautokeino, Norway",not found,not found,not found
10089,Lille/Marcq-en-Baroeul Airport,Marcq En Baroeul,France,\N,LFQO,50.68719863891602,3.0755600929260254,69,1.0,E,\N,airport,OurAirports,Marcq-en-Baroeul Airport,ChIJOY8_wbYrw0cRUyhGPZv_2C8,"Marcq-en-Baroeul Airport, Avenue du Général de Gaulle, 59910 Bondues, France",3,4,http://www.aerodromedeloisirs.fr/
10096,Kawass Airport,Kamsar,Guinea,\N,GUKR,10.651000022888,-14.533599853516,36,1.0,E,\N,airport,OurAirports,not found,not found,not found,not found,not found,not found
10102,Stinson Municipal Airport,Stinson,United States,SSF,KSSF,29.336999893188,-98.47109985351601,577,-5.0,A,\N,airport,OurAirports,Stinson Municipal Airport,ChIJN0Cfn_f3XIYRvEh6ropMf2w,"Stinson Municipal Airport, 8535 Mission Rd, San Antonio, TX 78214, USA",4.5,11,http://www.sanantonio.gov/SSF/
10103,Sallisaw Municipal Airport,Sallisaw,United States,\N,KJSV,35.4382019,-94.80280304,527,-5.0,A,\N,airport,OurAirports,Sallisaw Municipal Airport-JSV,ChIJS7PnhmNryocRjzqr9SbdRKI,"Sallisaw Municipal Airport-JSV, 1700 S Kerr Blvd #1, Sallisaw, OK 74955, USA",5,1,https://nfdc.faa.gov/
10104,Jasper County Airport-Bell Field,Jasper,United States,JAS,KJAS,30.88570023,-94.03489685,213,-5.0,A,\N,airport,OurAirports,Jasper County-Bell Field,ChIJG0PxThqfOYYRsaMAmsPJTjQ,"Jasper County-Bell Field, 163 Carnes Manning Dr, Jasper, TX 75951, USA",4.5,4,not found
10105,El Dorado Springs Memorial Airport,El dorado springs,United States,\N,K87K,37.8567008972168,-93.99909973144531,931,-5.0,A,\N,airport,OurAirports,El Dorado Springs Memorial Airport,ChIJq_huRGVhxocROuEWDTK2HZ8,"El Dorado Springs Memorial Airport, 127 W Spring St, El Dorado Springs, MO 64744, USA",2.7,3,not found
