index,airline,airlineId,srcIata,srcAirportId,dstIata,dstAirport,codeshare,stops,equipment,number_routes
930,ET,2220,DXB,2188,ADD,1107,,0,77L 738 788 763,1
931,ET,2220,DXB,2188,SIN,3316,Y,0,77W 333,1
932,ET,2220,HKG,3077,ADD,1107,,0,763 788,1
933,ET,2220,HKG,3077,ICN,3930,,0,788,1
934,ET,2220,ICN,3930,BKK,3885,Y,0,333 772,1
935,ET,2220,ICN,3930,HKG,3077,,0,788,1
936,ET,2220,MUC,346,FRA,340,Y,0,320 319,1
937,EY,2222,HKG,3077,AUH,2179,Y,0,332,1
938,EY,2222,HKG,3077,BKK,3885,Y,0,330,1
939,EY,2222,HKG,3077,BOM,2997,,0,777,1
940,EY,2222,HKG,3077,CGK,3275,Y,0,330,1
941,EY,2222,HKG,3077,DEL,3093,,0,330 777,1
942,EY,2222,ICN,3930,AUH,2179,,0,345 346,1
943,EY,2222,IST,1701,AUH,2179,,0,333 737 332 320,1
944,EY,2222,MUC,346,AUH,2179,,0,346 345 333,1
945,F9,2468,DEN,3751,AIA,7067,Y,0,BE1,1
946,F9,2468,DEN,3751,ALS,7073,Y,0,BE1,1
947,F9,2468,DEN,3751,ATL,3682,,0,319,1
948,F9,2468,DEN,3751,AUS,3673,,0,319,1
949,F9,2468,DEN,3751,BIS,4083,,0,319,1
950,F9,2468,DEN,3751,BKG,6962,,0,319,1
951,F9,2468,DEN,3751,BMI,4037,,0,319,1
952,F9,2468,DEN,3751,BNA,3690,,0,320 319,1
953,F9,2468,DEN,3751,BZN,4020,,0,319,1
954,F9,2468,DEN,3751,CID,4043,,0,319,1
955,F9,2468,DEN,3751,CLE,3486,,0,320,1
956,F9,2468,DEN,3751,CUN,1852,,0,320,1
957,F9,2468,DEN,3751,CVG,3488,,0,319 320,1
958,F9,2468,DEN,3751,CYS,3804,Y,0,BEH BE1,1
959,F9,2468,DEN,3751,CZM,1800,,0,319,1
960,F9,2468,DEN,3751,DCA,3520,,0,320 319,1
961,F9,2468,DEN,3751,DFW,3670,,0,319 320,1
962,F9,2468,DEN,3751,DSM,3729,,0,319,1
963,F9,2468,DEN,3751,DTW,3645,,0,319 320,1
964,F9,2468,DEN,3751,EUG,4099,,0,319,1
965,F9,2468,DEN,3751,FAR,4292,,0,319,1
966,F9,2468,DEN,3751,FAT,3687,,0,319,1
967,F9,2468,DEN,3751,FLL,3533,,0,319 320,1
968,F9,2468,DEN,3751,FMN,3743,Y,0,BE1,1
969,F9,2468,DEN,3751,FSD,4009,,0,319,1
970,F9,2468,DEN,3751,GEG,3467,,0,319,1
971,F9,2468,DEN,3751,GSO,4008,,0,319,1
972,F9,2468,DEN,3751,IAH,3550,,0,319 320,1
973,F9,2468,DEN,3751,ILG,3859,,0,320,1
974,F9,2468,DEN,3751,IND,3585,,0,320 319,1
975,F9,2468,DEN,3751,LAS,3877,,0,320 319,1
976,F9,2468,DEN,3751,LAX,3484,,0,319 320,1
977,F9,2468,DEN,3751,LGA,3697,,0,320,1
978,F9,2468,DEN,3751,LIR,1881,,0,319,1
979,F9,2468,DEN,3751,LIT,3660,,0,319,1
980,F9,2468,DEN,3751,MCI,3458,,0,319 320,1
981,F9,2468,DEN,3751,MCO,3878,,0,320 319,1
982,F9,2468,DEN,3751,MDT,3542,,0,319,1
983,F9,2468,DEN,3751,MDW,3747,,0,319,1
984,F9,2468,DEN,3751,MEM,3473,,0,319,1
985,F9,2468,DEN,3751,MKE,3717,,0,319 320,1
986,F9,2468,DEN,3751,MOT,3498,,0,319,1
987,F9,2468,DEN,3751,MSN,3459,,0,319,1
988,F9,2468,DEN,3751,MSP,3858,,0,319 320,1
989,F9,2468,DEN,3751,MSY,3861,,0,319,1
990,F9,2468,DEN,3751,OKC,3863,,0,319,1
991,F9,2468,DEN,3751,OMA,3454,,0,319,1
992,F9,2468,DEN,3751,PDX,3720,,0,319 320,1
993,F9,2468,DEN,3751,PHF,3633,,0,319,1
994,F9,2468,DEN,3751,PHX,3462,,0,320 319,1
995,F9,2468,DEN,3751,PIR,5761,Y,0,BE1,1
996,F9,2468,DEN,3751,PSP,3839,,0,319,1
997,F9,2468,DEN,3751,PVR,1836,,0,319,1
998,F9,2468,DEN,3751,RSW,3793,,0,319 320,1
999,F9,2468,DEN,3751,SAN,3731,,0,320 319,1
1000,F9,2468,DEN,3751,SBA,3949,,0,319,1
1001,F9,2468,DEN,3751,SEA,3577,,0,319 320,1
1002,F9,2468,DEN,3751,SFO,3469,,0,320 319,1
1003,F9,2468,DEN,3751,SJD,1840,,0,320,1
1004,F9,2468,DEN,3751,SJO,1885,,0,319,1
1005,F9,2468,DEN,3751,SLC,3536,,0,319 320,1
1006,F9,2468,DEN,3751,SNA,3867,,0,319,1
1007,F9,2468,DEN,3751,STL,3678,,0,320 319,1
1008,F9,2468,DEN,3751,TPA,3646,,0,320 319,1
1009,F9,2468,DEN,3751,TYS,3676,,0,319,1
1010,FB,1548,BCN,1218,SOF,1194,,0,320 319,1
1011,FD,4947,HKG,3077,CNX,3931,,0,320,1
1012,FD,4947,HKG,3077,DMK,3157,,0,320,1
1013,FD,4947,HKG,3077,HKT,3179,,0,320,1
1014,FG,125,DXB,2188,KBL,2050,,0,734,1
1015,FG,125,DXB,2188,KDH,2051,,0,734,1
1016,FI,2835,DEN,3751,KEF,16,,0,75W,1
1017,FI,2835,LGW,502,KEF,16,,0,75W,1
1018,FI,2835,MUC,346,KEF,16,,0,75W,1
1019,FJ,879,HKG,3077,NAN,1960,,0,332,1
1020,FL,1316,DEN,3751,ABQ,4019,,0,73W,1
1021,FL,1316,DEN,3751,AMA,3840,Y,0,73W,1
1022,FL,1316,DEN,3751,ATL,3682,,0,73G,1
1023,FL,1316,DEN,3751,BNA,3690,Y,0,738,1
1024,FL,1316,DEN,3751,BWI,3849,Y,0,73H,1
1025,FL,1316,DEN,3751,CMH,3759,Y,0,73W,1
1026,FL,1316,DEN,3751,CUN,1852,,0,73G,1
1027,FL,1316,DEN,3751,GEG,3467,Y,0,73W,1
1028,FL,1316,DEN,3751,IND,3585,Y,0,73C,1
1029,FL,1316,DEN,3751,LAS,3877,Y,0,73C 73W 73H,1
1030,FL,1316,DEN,3751,LAX,3484,Y,0,73W 73C,1
1031,FL,1316,DEN,3751,MCI,3458,Y,0,73W,1
1032,FL,1316,DEN,3751,MCO,3878,Y,0,73W,1
1033,FL,1316,DEN,3751,MDW,3747,Y,0,73W,1
1034,FL,1316,DEN,3751,MKE,3717,Y,0,73W,1
1035,FL,1316,DEN,3751,MSP,3858,Y,0,73W 73H,1
1036,FL,1316,DEN,3751,MSY,3861,Y,0,73W,1
1037,FL,1316,DEN,3751,OKC,3863,Y,0,73W,1
1038,FL,1316,DEN,3751,OMA,3454,Y,0,73W,1
1039,FL,1316,DEN,3751,ONT,3734,Y,0,73W,1
1040,FL,1316,DEN,3751,ORF,3611,Y,0,73W,1
1041,FL,1316,DEN,3751,PHX,3462,Y,0,73W,1
1042,FL,1316,DEN,3751,SAN,3731,Y,0,73C,1
1043,FL,1316,DEN,3751,SAT,3621,Y,0,73W 73C,1
1044,FL,1316,DEN,3751,SJD,1840,,0,73G,1
1045,FL,1316,DEN,3751,SLC,3536,Y,0,73W 733,1
1046,FL,1316,DEN,3751,SMF,3817,Y,0,73W,1
1047,FL,1316,DEN,3751,SNA,3867,Y,0,73W,1
1048,FL,1316,DEN,3751,TPA,3646,Y,0,73W,1
1049,FL,1316,DEN,3751,TUS,3636,Y,0,73W 73C,1
1050,FM,4609,HKG,3077,HGH,3386,Y,0,320,1
1051,FM,4609,HKG,3077,NGB,3387,Y,0,320,1
1052,FM,4609,HKG,3077,NKG,3388,Y,0,321,1
1053,FM,4609,HKG,3077,PVG,3406,,0,330 738,1
1054,FM,4609,HKG,3077,SHA,3391,,0,333,1
1055,FM,4609,ICN,3930,PVG,3406,,0,738,1
1056,FR,4296,BCN,1218,ACE,1055,,0,738,1
1057,FR,4296,BCN,1218,AGP,1230,,0,738,1
1058,FR,4296,BCN,1218,BGY,1525,,0,738,1
1059,FR,4296,BCN,1218,BHX,469,,0,738,1
1060,FR,4296,BCN,1218,BLQ,1538,,0,738,1
1061,FR,4296,BCN,1218,BRU,302,,0,738,1
1062,FR,4296,BCN,1218,BUD,1489,,0,738,1
1063,FR,4296,BCN,1218,BVA,1367,,0,738,1
1064,FR,4296,BCN,1218,CIA,1553,,0,738,1
1065,FR,4296,BCN,1218,CRL,304,,0,738,1
1066,FR,4296,BCN,1218,DUB,599,,0,738,1
1067,FR,4296,BCN,1218,EDI,535,,0,738,1
1068,FR,4296,BCN,1218,EMA,523,,0,738,1
1069,FR,4296,BCN,1218,FCO,1555,,0,738,1
1070,FR,4296,BCN,1218,FEZ,1066,,0,738,1
1071,FR,4296,BCN,1218,FUE,1051,,0,738,1
1072,FR,4296,BCN,1218,IBZ,1225,,0,738,1
1073,FR,4296,BCN,1218,LPA,1054,,0,738,1
1074,FR,4296,BCN,1218,LPL,491,,0,738,1
1075,FR,4296,BCN,1218,MAH,1231,,0,738,1
1076,FR,4296,BCN,1218,MAN,478,,0,738,1
1077,FR,4296,BCN,1218,NDR,5673,,0,738,1
1078,FR,4296,BCN,1218,NYO,699,,0,738,1
1079,FR,4296,BCN,1218,OPO,1636,,0,738,1
1080,FR,4296,BCN,1218,PIK,537,,0,738,1
1081,FR,4296,BCN,1218,PMI,3998,,0,738,1
1082,FR,4296,BCN,1218,RYG,657,,0,738,1
1083,FR,4296,BCN,1218,SCQ,1243,,0,738,1
1084,FR,4296,BCN,1218,SDR,1251,,0,738,1
1085,FR,4296,BCN,1218,STN,548,,0,738,1
1086,FR,4296,BCN,1218,SVQ,1253,,0,738,1
1087,FR,4296,BCN,1218,TFN,1057,,0,738,1
1088,FR,4296,BCN,1218,TFS,1056,,0,738,1
1089,FR,4296,BCN,1218,TRN,1526,,0,738,1
1090,FR,4296,BCN,1218,TSF,1539,,0,738,1
1091,FR,4296,BCN,1218,VLL,1247,,0,738,1
1092,FR,4296,BCN,1218,VNO,3959,,0,738,1
1093,FR,4296,BCN,1218,WMI,8414,,0,738,1
1094,FR,4296,BCN,1218,XRY,1226,,0,738,1
1095,FR,4296,LGW,502,DUB,599,,0,738,1
1096,FR,4296,LGW,502,KUN,3956,,0,738,1
1097,FR,4296,LGW,502,ORK,596,,0,738,1
1098,FR,4296,LGW,502,SNN,603,,0,738,1
1099,FR,4296,LGW,502,SVQ,1253,,0,738,1
1100,FZ,14485,DXB,2188,ADD,1107,,0,73H,1
1101,FZ,14485,DXB,2188,AHB,2059,,0,73H,1
1102,FZ,14485,DXB,2188,AMM,2170,,0,73H,1
1103,FZ,14485,DXB,2188,ASB,2976,,0,73H,1
1104,FZ,14485,DXB,2188,BAH,2057,,0,73H,1
1105,FZ,14485,DXB,2188,BEG,1739,,0,73H,1
1106,FZ,14485,DXB,2188,BGW,4130,,0,73H,1
1107,FZ,14485,DXB,2188,BSR,2234,,0,73H,1
1108,FZ,14485,DXB,2188,DAC,3076,,0,73H,1
1109,FZ,14485,DXB,2188,DMM,2064,,0,73H,1
1110,FZ,14485,DXB,2188,DOH,11051,,0,73H,1
1111,FZ,14485,DXB,2188,DYU,2979,,0,73H,1
1112,FZ,14485,DXB,2188,EBL,3989,,0,73H,1
1113,FZ,14485,DXB,2188,ELQ,2067,,0,73H,1
1114,FZ,14485,DXB,2188,EVN,3964,,0,73H,1
1115,FZ,14485,DXB,2188,FRU,2912,,0,73H,1
1116,FZ,14485,DXB,2188,GYD,2922,,0,73H,1
1117,FZ,14485,DXB,2188,HAS,2069,,0,73H,1
1118,FZ,14485,DXB,2188,HBE,3410,,0,73H,1
1119,FZ,14485,DXB,2188,HRK,6105,,0,73H,1
1120,FZ,14485,DXB,2188,HYD,\N,,0,73H,1
1121,FZ,14485,DXB,2188,ISU,5952,,0,73H,1
1122,FZ,14485,DXB,2188,JED,2072,,0,73H,1
1123,FZ,14485,DXB,2188,JIB,4119,,0,73H,1
1124,FZ,14485,DXB,2188,JUB,1173,,0,73H,1
1125,FZ,14485,DXB,2188,KBL,2050,,0,73H,1
1126,FZ,14485,DXB,2188,KHI,2206,,0,73H,1
1127,FZ,14485,DXB,2188,KRR,2960,,0,73H,1
1128,FZ,14485,DXB,2188,KRT,1175,,0,73H,1
1129,FZ,14485,DXB,2188,KTM,3125,,0,73H,1
1130,FZ,14485,DXB,2188,KWI,2176,,0,73H,1
1131,FZ,14485,DXB,2188,LKO,3105,,0,73H,1
1132,FZ,14485,DXB,2188,MCT,2194,,0,73H,1
1133,FZ,14485,DXB,2188,MED,2074,,0,73H,1
1134,FZ,14485,DXB,2188,MRV,2962,,0,73H,1
1135,FZ,14485,DXB,2188,MUX,2214,,0,73H,1
1136,FZ,14485,DXB,2188,NJF,7490,,0,73H,1
1137,FZ,14485,DXB,2188,OTP,1657,,0,73H,1
1138,FZ,14485,DXB,2188,PZU,5702,,0,73H,1
1139,FZ,14485,DXB,2188,ROV,2964,,0,73H,1
1140,FZ,14485,DXB,2188,SAH,3980,,0,73H,1
1141,FZ,14485,DXB,2188,SAW,4317,,0,73H,1
1142,FZ,14485,DXB,2188,SKP,1737,,0,73H,1
1143,FZ,14485,DXB,2188,SKT,6776,,0,73H,1
1144,FZ,14485,DXB,2188,SLL,2195,,0,73H,1
1145,FZ,14485,DXB,2188,TBS,3973,,0,73H,1
1146,FZ,14485,DXB,2188,TIF,2090,,0,73H,1
1147,FZ,14485,DXB,2188,TUU,2089,,0,73H,1
1148,FZ,14485,DXB,2188,VOG,2967,,0,73H,1
1149,FZ,14485,DXB,2188,YNB,2096,,0,73H,1
1150,G3,1790,MIA,3576,SDQ,1762,,0,738,1
1151,GA,2520,HKG,3077,CGK,3275,,0,333 332,1
1152,GA,2520,HKG,3077,DPS,3940,,0,738,1
1153,GA,2520,ICN,3930,CGK,3275,,0,332 333,1
1154,GA,2520,ICN,3930,DPS,3940,,0,333 332,1
1155,GA,2520,IST,1701,SIN,3316,Y,0,333,1
1156,GF,2638,DXB,2188,BAH,2057,,0,320 321,1
1157,GF,2638,IST,1701,BAH,2057,,0,320,1
1158,GR,508,LGW,502,GCI,498,,0,E95 AT7,1
1159,GS,690,ICN,3930,TSN,3368,,0,321,1
1160,HA,2688,ICN,3930,HNL,3728,,0,332,1
1161,HG,3661,BCN,1218,VIE,1613,,0,320 321,1
1162,HG,3661,MUC,346,VIE,1613,,0,E90,1
1163,HM,319,HKG,3077,AUH,2179,Y,0,332,1
1164,HO,3081,HKG,3077,PVG,3406,,0,320,1
1165,HU,2660,BCN,1218,BRU,302,,0,320 319,1
1166,HU,2660,HKG,3077,CKG,3393,Y,0,320,1
1167,HU,2660,HKG,3077,CTU,3395,,0,332,1
1168,HU,2660,HKG,3077,FOC,3385,,0,332,1
1169,HU,2660,HKG,3077,HAK,4120,Y,0,320,1
1170,HU,2660,HKG,3077,HGH,3386,,0,332 320,1
1171,HU,2660,HKG,3077,NKG,3388,,0,332,1
1172,HU,2660,HKG,3077,PEK,3364,,0,332 320,1
1173,HU,2660,MUC,346,TXL,351,,0,738 321 320 73G,1
1174,HV,5039,BCN,1218,AMS,580,,0,73H 73W,1
1175,HV,5039,BCN,1218,EIN,585,,0,73W 73H,1
1176,HV,5039,BCN,1218,RTM,591,,0,73H 73W,1
1177,HX,2773,HKG,3077,BKK,3885,,0,332 333,1
1178,HX,2773,HKG,3077,CKG,3393,,0,320,1
1179,HX,2773,HKG,3077,CTU,3395,,0,332,1
1180,HX,2773,HKG,3077,DPS,3940,,0,332 333,1
1181,HX,2773,HKG,3077,FOC,3385,,0,332 320,1
1182,HX,2773,HKG,3077,HAK,4120,,0,320,1
1183,HX,2773,HKG,3077,HAN,3199,,0,320,1
1184,HX,2773,HKG,3077,HGH,3386,,0,332 320,1
1185,HX,2773,HKG,3077,KOJ,2307,,0,320,1
1186,HX,2773,HKG,3077,KWE,3394,,0,320,1
1187,HX,2773,HKG,3077,KWL,3372,,0,320,1
1188,HX,2773,HKG,3077,NKG,3388,,0,332,1
1189,HX,2773,HKG,3077,NNG,3373,,0,320,1
1190,HX,2773,HKG,3077,OKA,2384,,0,332 333,1
1191,HX,2773,HKG,3077,PEK,3364,,0,333 332 320,1
1192,HX,2773,HKG,3077,PVG,3406,,0,332 333 738,1
1193,HX,2773,HKG,3077,SGN,3205,,0,320,1
1194,HX,2773,HKG,3077,SHA,3391,,0,333,1
1195,HX,2773,HKG,3077,SYX,4030,,0,320,1
1196,HX,2773,HKG,3077,TPE,2276,,0,333 332,1
1197,HX,2773,HKG,3077,TSN,3368,,0,320,1
1198,HX,2773,HKG,3077,TYN,3369,,0,320,1
1199,HX,2773,HKG,3077,XMN,3383,,0,320,1
1200,HX,2773,HKG,3077,XUZ,4149,,0,320,1
1201,HY,5281,DXB,2188,TAS,2983,,0,763,1
1202,HY,5281,ICN,3930,TAS,2983,,0,764 767,1
1203,HY,5281,IST,1701,TAS,2983,,0,767,1
1204,HZ,4808,ICN,3930,UUS,2933,,0,737,1
1205,IB,2822,BCN,1218,AAL,628,Y,0,320,1
1206,IB,2822,BCN,1218,ACE,1055,Y,0,320,1
1207,IB,2822,BCN,1218,AGP,1230,Y,0,320,1
1208,IB,2822,BCN,1218,ALC,1212,Y,0,320,1
1209,IB,2822,BCN,1218,ALG,210,Y,0,320,1
1210,IB,2822,BCN,1218,AMM,2170,Y,0,320,1
1211,IB,2822,BCN,1218,AMS,580,Y,0,320,1
1212,IB,2822,BCN,1218,ARN,737,Y,0,320,1
1213,IB,2822,BCN,1218,ATH,3941,Y,0,320,1
1214,IB,2822,BCN,1218,BES,1403,Y,0,320,1
1215,IB,2822,BCN,1218,BGO,636,Y,0,320,1
1216,IB,2822,BCN,1218,BIO,1216,Y,0,320,1
1217,IB,2822,BCN,1218,BJL,1050,Y,0,320,1
1218,IB,2822,BCN,1218,BLQ,1538,Y,0,320,1
1219,IB,2822,BCN,1218,BOD,1264,Y,0,320,1
1220,IB,2822,BCN,1218,BRI,1501,Y,0,320,1
1221,IB,2822,BCN,1218,BRU,302,Y,0,320,1
1222,IB,2822,BCN,1218,CDG,1382,,0,320,1
1223,IB,2822,BCN,1218,CMN,1074,Y,0,73G 320 738,1
1224,IB,2822,BCN,1218,CPH,609,Y,0,320,1
1225,IB,2822,BCN,1218,CTA,1509,,0,320,1
1226,IB,2822,BCN,1218,CWL,488,Y,0,320,1
1227,IB,2822,BCN,1218,DBV,1200,Y,0,320,1
1228,IB,2822,BCN,1218,DKR,1084,,0,320,1
1229,IB,2822,BCN,1218,DME,4029,Y,0,320,1
1230,IB,2822,BCN,1218,DRS,338,Y,0,320,1
1231,IB,2822,BCN,1218,DTM,373,,0,320,1
1232,IB,2822,BCN,1218,DUS,345,Y,0,320 738 321,1
1233,IB,2822,BCN,1218,EAS,1242,Y,0,320 319,1
1234,IB,2822,BCN,1218,EDI,535,Y,0,320,1
1235,IB,2822,BCN,1218,FCO,1555,Y,0,320,1
1236,IB,2822,BCN,1218,FEZ,1066,Y,0,320,1
1237,IB,2822,BCN,1218,FLR,1563,Y,0,320,1
1238,IB,2822,BCN,1218,FRA,340,Y,0,320,1
1239,IB,2822,BCN,1218,FUE,1051,Y,0,320,1
1240,IB,2822,BCN,1218,GOA,1528,Y,0,320,1
1241,IB,2822,BCN,1218,GOT,687,Y,0,320,1
1242,IB,2822,BCN,1218,GRX,1223,Y,0,320,1
1243,IB,2822,BCN,1218,HAJ,352,Y,0,320,1
1244,IB,2822,BCN,1218,HAM,342,Y,0,320,1
1245,IB,2822,BCN,1218,HEL,421,Y,0,321 320,1
1246,IB,2822,BCN,1218,IBZ,1225,Y,0,320,1
1247,IB,2822,BCN,1218,IEV,2944,Y,0,320,1
1248,IB,2822,BCN,1218,JFK,3797,Y,0,763,1
1249,IB,2822,BCN,1218,KBP,2939,Y,0,737,1
1250,IB,2822,BCN,1218,LCG,1220,,0,320,1
1251,IB,2822,BCN,1218,LED,2948,Y,0,320,1
1252,IB,2822,BCN,1218,LEI,1213,Y,0,320,1
1253,IB,2822,BCN,1218,LEJ,348,Y,0,319 320,1
1254,IB,2822,BCN,1218,LEN,6756,Y,0,CR2,1
1255,IB,2822,BCN,1218,LGW,502,Y,0,320 319 734,1
1256,IB,2822,BCN,1218,LHR,507,Y,0,320 319 321,1
1257,IB,2822,BCN,1218,LIL,1399,,0,320,1
1258,IB,2822,BCN,1218,LIS,1638,Y,0,320,1
1259,IB,2822,BCN,1218,LPA,1054,Y,0,320,1
1260,IB,2822,BCN,1218,LUX,629,Y,0,320,1
1261,IB,2822,BCN,1218,LYS,1335,Y,0,320,1
1262,IB,2822,BCN,1218,MAD,1229,,0,321 319 320,1
1263,IB,2822,BCN,1218,MAH,1231,Y,0,320,1
1264,IB,2822,BCN,1218,MIA,3576,Y,0,763,1
1265,IB,2822,BCN,1218,MLA,1606,Y,0,320,1
1266,IB,2822,BCN,1218,MRS,1353,Y,0,320,1
1267,IB,2822,BCN,1218,MUC,346,Y,0,320,1
1268,IB,2822,BCN,1218,MXP,1524,Y,0,320,1
1269,IB,2822,BCN,1218,NAP,1561,Y,0,320,1
1270,IB,2822,BCN,1218,NCE,1354,Y,0,320,1
1271,IB,2822,BCN,1218,NDR,5673,Y,0,320,1
1272,IB,2822,BCN,1218,NTE,1418,Y,0,320,1
1273,IB,2822,BCN,1218,NUE,347,Y,0,320,1
1274,IB,2822,BCN,1218,OPO,1636,,0,320,1
1275,IB,2822,BCN,1218,ORN,231,Y,0,320,1
1276,IB,2822,BCN,1218,ORY,1386,Y,0,320,1
1277,IB,2822,BCN,1218,OSL,644,Y,0,320,1
1278,IB,2822,BCN,1218,OTP,1657,Y,0,320,1
1279,IB,2822,BCN,1218,OVD,1214,Y,0,320,1
1280,IB,2822,BCN,1218,PMI,3998,Y,0,320,1
1281,IB,2822,BCN,1218,PMO,1512,Y,0,320,1
1282,IB,2822,BCN,1218,PRG,1587,Y,0,320 319,1
1283,IB,2822,BCN,1218,PSA,1562,Y,0,320,1
1284,IB,2822,BCN,1218,RAK,1075,Y,0,320,1
1285,IB,2822,BCN,1218,RGS,6757,Y,0,CR2,1
1286,IB,2822,BCN,1218,RNS,1415,Y,0,320,1
1287,IB,2822,BCN,1218,SCQ,1243,Y,0,320,1
1288,IB,2822,BCN,1218,SDR,1251,Y,0,320,1
1289,IB,2822,BCN,1218,SLM,1238,Y,0,CR2,1
1290,IB,2822,BCN,1218,STR,350,Y,0,320,1
1291,IB,2822,BCN,1218,SVG,666,Y,0,320,1
1292,IB,2822,BCN,1218,SVQ,1253,Y,0,320,1
1293,IB,2822,BCN,1218,TFN,1057,Y,0,320,1
1294,IB,2822,BCN,1218,TFS,1056,Y,0,320,1
1295,IB,2822,BCN,1218,TLS,1273,Y,0,320,1
1296,IB,2822,BCN,1218,TLV,1590,Y,0,763 320 744 739,1
1297,IB,2822,BCN,1218,TNG,1080,Y,0,320 73G,1
1298,IB,2822,BCN,1218,TRN,1526,Y,0,320,1
1299,IB,2822,BCN,1218,TXL,351,Y,0,320 738 321,1
1300,IB,2822,BCN,1218,VCE,1551,Y,0,320,1
1301,IB,2822,BCN,1218,VGO,1250,Y,0,320,1
1302,IB,2822,BCN,1218,VIE,1613,Y,0,320 321,1
1303,IB,2822,BCN,1218,VLL,1247,Y,0,CR2,1
1304,IB,2822,BCN,1218,WAW,679,,0,320,1
1305,IB,2822,BCN,1218,XRY,1226,,0,320,1
1306,IB,2822,BCN,1218,ZAG,1208,Y,0,320,1
1307,IB,2822,BCN,1218,ZRH,1678,Y,0,320,1
1308,IB,2822,DEN,3751,LHR,507,Y,0,777,1
1309,IB,2822,LGW,502,ACE,1055,Y,0,320,1
1310,IB,2822,LGW,502,AGP,1230,Y,0,319 734 320,1
1311,IB,2822,LGW,502,ALC,1212,Y,0,319 734,1
1312,IB,2822,LGW,502,ANU,2874,Y,0,777,1
1313,IB,2822,LGW,502,BCN,1218,Y,0,319 320 734,1
1314,IB,2822,LGW,502,BDA,4069,Y,0,777,1
1315,IB,2822,LGW,502,BGI,2875,Y,0,777,1
1316,IB,2822,LGW,502,FLR,1563,,0,320,1
1317,IB,2822,LGW,502,KIN,1779,Y,0,777,1
1318,IB,2822,LGW,502,MCO,3878,Y,0,777,1
1319,IB,2822,LGW,502,TFS,1056,Y,0,320,1
1320,IB,2822,LGW,502,TPA,3646,Y,0,777,1
1321,IB,2822,LGW,502,UVF,2894,Y,0,777,1
1322,IB,2822,MIA,3576,ATL,3682,Y,0,ER4 738,1
1323,IB,2822,MIA,3576,BCN,1218,Y,0,763,1
1324,IB,2822,MIA,3576,CDG,1382,Y,0,763,1
1325,IB,2822,MIA,3576,LHR,507,Y,0,744 77W 777,1
1326,IB,2822,MIA,3576,MAD,1229,,0,333 346,1
1327,IB,2822,MIA,3576,MSY,3861,Y,0,738,1
1328,IB,2822,MIA,3576,MXP,1524,Y,0,763,1
1329,IB,2822,MUC,346,AGP,1230,Y,0,320,1
1330,IB,2822,MUC,346,BCN,1218,Y,0,320,1
1331,IB,2822,MUC,346,MAD,1229,,0,319 320 321,1
1332,IG,3463,LGW,502,NAP,1561,,0,737,1
1333,IG,3463,LGW,502,OLB,1520,,0,320,1
1334,IG,3463,MUC,346,BDS,1506,Y,0,320,1
1335,IG,3463,MUC,346,CAG,1519,Y,0,320,1
1336,IG,3463,MUC,346,CTA,1509,Y,0,320,1
1337,IG,3463,MUC,346,NAP,1561,Y,0,320,1
1338,IG,3463,MUC,346,OLB,1520,Y,0,320,1
1339,IR,2922,DXB,2188,AWZ,2104,,0,100,1
1340,IR,2922,DXB,2188,BND,2134,,0,320,1
1341,IR,2922,DXB,2188,IFN,2121,,0,320,1
1342,IR,2922,DXB,2188,IKA,4330,,0,320,1
1343,IR,2922,IST,1701,IKA,4330,,0,320,1
1344,IX,569,DXB,2188,CCJ,3137,,0,738,1
1345,IX,569,DXB,2188,COK,3136,,0,738,1
1346,IX,569,DXB,2188,IXE,3143,,0,738,1
1347,IX,569,DXB,2188,TRV,3153,,0,738,1
1348,IY,5496,DXB,2188,ADE,3977,,0,320,1
1349,IY,5496,DXB,2188,CGK,3275,,0,330,1
1350,IY,5496,DXB,2188,KUL,3304,,0,330,1
1351,IY,5496,DXB,2188,RIY,3974,,0,310,1
1352,IY,5496,DXB,2188,SAH,3980,,0,310 330,1
1353,IZ,231,BCN,1218,TLV,1590,,0,753,1
1354,J2,197,DXB,2188,GYD,2922,,0,757 319 320,1
1355,J2,197,IST,1701,GYD,2922,,0,767,1
1356,J9,2993,DXB,2188,KWI,2176,,0,320,1
1357,JA,132,IST,1701,SJJ,1646,,0,AT7,1
1358,JJ,4867,MIA,3576,BEL,2526,,0,763,1
1359,JJ,4867,MIA,3576,BSB,2531,,0,763 757,1
1360,JJ,4867,MIA,3576,BWI,3849,,0,777,1
1361,JJ,4867,MIA,3576,CNF,2537,,0,763,1
1362,JJ,4867,MIA,3576,GIG,2560,,0,763,1
1363,JJ,4867,MIA,3576,GRU,2564,,0,773 777,1
1364,JJ,4867,MIA,3576,MAO,2551,,0,763 738,1
1365,JJ,4867,MIA,3576,REC,2610,,0,757,1
1366,JJ,4867,MIA,3576,SSA,2621,,0,757,1
1367,JJ,4867,MUC,346,GRU,2564,Y,0,346,1
1368,JL,2987,DXB,2188,HND,2359,Y,0,772,1
1369,JL,2987,DXB,2188,KIX,3992,Y,0,773,1
1370,JL,2987,DXB,2188,NRT,2279,Y,0,773,1
1371,JL,2987,HKG,3077,CNS,3322,Y,0,333,1
1372,JL,2987,HKG,3077,CTS,2287,Y,0,744,1
1373,JL,2987,HKG,3077,HND,2359,,0,777 767,1
1374,JL,2987,HKG,3077,KIX,3992,Y,0,333 744 773 343 772,1
