index,airport_id,name,city,country,IATA,ICAO,latitude,longitude,altitude,DST,Tz_database_time_zone	,type,source,google_airport_name,google_place_id,google_airport_full_address,airport_rating,number_ratings,website,total_routes
1015,3093,Indira Gandhi International Airport,Delhi,India,DEL,VIDP,28.5665,77.103104,777,N,Asia/Calcutta,airport,OurAirports,Indira Gandhi International Airport,ChIJiS0q_IUbDTkRne1DLBh2874,"Indira Gandhi International Airport (DEL), New Delhi, Delhi 110037, India",4.4,21706,https://www.newdelhiairport.in/Default.aspx,264
1016,3094,Gwalior Airport,Gwalior,India,GWL,VIGR,26.29330062866211,78.22779846191406,617,N,Asia/Calcutta,airport,OurAirports,Gwalior Airport,ChIJbR0oiZfAdjkRQHBPZ5HrTJU,"Gwalior Airport, Maharajpura, Gwalior, Madhya Pradesh 474020, India",3.7,254,not found,1
1017,3097,Jodhpur Airport,Jodhpur,India,JDH,VIJO,26.25110054016113,73.04889678955078,717,N,Asia/Calcutta,airport,OurAirports,Jodhpur Airport,ChIJX4PNJGCMQTkRbAsGBSLDWag,"Jodhpur Airport, Civil Airport Road, Air Force Area, Ratanada, Jodhpur, Rajasthan 342011, India",4.0,278,not found,6
1018,3098,Jaipur International Airport,Jaipur,India,JAI,VIJP,26.8242,75.812202,1263,N,Asia/Calcutta,airport,OurAirports,Jaipur International Airport,ChIJGXfwUfizbTkRIcHXzAUkPMA,"Jaipur International Airport, Airport Rd, Sanganer, Jaipur, Rajasthan 302017, India",4.1,2873,https://www.aai.aero/en/airports/jaipur,17
1019,3100,Jammu Airport,Jammu,India,IXJ,VIJU,32.6890983582,74.83740234380002,1029,N,Asia/Calcutta,airport,OurAirports,Jammu Airport,ChIJy-8hVc2EHjkRSAN9tcdhvgM,"Jammu Airport, Jammu 180003",3.7,683,not found,12
1020,3103,Ludhiana Airport,Ludhiaha,India,LUH,VILD,30.854700088500977,75.95259857177734,834,N,Asia/Calcutta,airport,OurAirports,Ludhiana Airport,ChIJXcht8aiDGjkRCOdeuZG-gU0,"Ludhiana Airport (LUH), Sahnewal, Punjab 141014, India",3.5,229,not found,1
1021,3104,Leh Kushok Bakula Rimpochee Airport,Leh,India,IXL,VILH,34.135898590100005,77.5465011597,10682,N,Asia/Calcutta,airport,OurAirports,Kushok Bakula Rimpochee Airport,ChIJJ7AKoViT_TgRBExmvIXBXT4,"Kushok Bakula Rimpochee Airport, Leh 194104",4.2,387,not found,6
1022,3105,Chaudhary Charan Singh International Airport,Lucknow,India,LKO,VILK,26.7605991364,80.8892974854,410,N,Asia/Calcutta,airport,OurAirports,Chaudhary Charan Singh International Airport,ChIJn3aTu075mzkRNWbHdA6FXdI,"Chaudhary Charan Singh International Airport (LKO), Amausi, Lucknow, Uttar Pradesh 226009, India",3.9,3047,https://www.aai.aero/en/airports/lucknow,18
1023,3112,Sheikh ul Alam Airport,Srinagar,India,SXR,VISR,33.987098693847656,74.77420043945312,5429,N,Asia/Calcutta,airport,OurAirports,Sheikh Ul-Alam International Airport Srinagar,ChIJdc1DXgKS4TgRFwTR5rC-vt8,"Sheikh Ul-Alam International Airport Srinagar, Indragandhi Road, Humhama, Badgam, Srinagar, Jammu and Kashmir 190007",4.0,945,https://www.srinagarairport.com/,14
1024,3115,Luang Phabang International Airport,Luang Prabang,Laos,LPQ,VLLB,19.897300720214844,102.16100311279295,955,U,Asia/Vientiane,airport,OurAirports,Luang Prabang Airport,ChIJc5uiPh0qLzERtSHwEpYhONU,"Luang Prabang Airport, Laos",3.4,312,https://www.luangprabangairport.com/,13
1025,3118,Savannakhet Airport,Savannakhet,Laos,ZVK,VLSK,16.55660057067871,104.76000213623048,509,U,Asia/Vientiane,airport,OurAirports,Savannakhet Airport,ChIJRRZU0uTFPTERqpLUvHP76Zc,"Savannakhet Airport, Savannakhét, Laos",3.7,106,not found,3
1026,3120,Wattay International Airport,Vientiane,Laos,VTE,VLVT,17.988300323500003,102.56300354,564,U,Asia/Vientiane,airport,OurAirports,Wattay International Airport,ChIJNbrzrbBpJDERiHUeiztabHI,"Wattay International Airport, 19 ຖະໜົນສາຍລົມ, Vientiane, Laos",3.6,449,https://www.vientianeairport.com/,25
1027,3121,Macau International Airport,Macau,Macau,MFM,VMMC,22.149599,113.592003,20,U,Asia/Macau,airport,OurAirports,Macau International Airport,ChIJifeluvdvATQRjYLO00qp3u4,"Macau International Airport (MFM), Macao",3.4,739,http://www.macau-airport.com/en,79
1028,3122,Gautam Buddha Airport,Bhairawa,Nepal,BWA,VNBW,27.505684999999996,83.41629300000002,358,N,Asia/Katmandu,airport,OurAirports,Gautam Buddha International Airport,ChIJF7JdWqGQljkRkX5Vejy4lJ0,"Gautam Buddha International Airport, काठमाडौँ 32900, Nepal",4.0,218,http://caanepal.gov.np/,1
1029,3124,Janakpur Airport,Janakpur,Nepal,JKR,VNJP,26.708799362199997,85.92240142819998,256,N,Asia/Katmandu,airport,OurAirports,Janakpur Airport,ChIJoRojMXJA7DkRRLjhQDyJWKs,"Janakpur Airport, Janakpur 45600, Nepal",4.0,124,not found,1
1030,3125,Tribhuvan International Airport,Kathmandu,Nepal,KTM,VNKT,27.6966,85.3591,4390,N,Asia/Katmandu,airport,OurAirports,Tribhuvan International Airport,ChIJxSs0ayYa6zkRG6-JmoL6u3M,"Tribhuvan International Airport (KTM), Ring Rd, Kathmandu 44600, Nepal",3.4,1919,http://www.tiairport.com.np/,44
1031,3127,Pokhara Airport,Pokhara,Nepal,PKR,VNPK,28.20089912414551,83.98210144042969,2712,N,Asia/Katmandu,airport,OurAirports,Pokhara Airport,ChIJBTRVuaWVlTkR3SO1W9S-8Es,"Pokhara Airport, Pokhara 33700, Nepal",4.0,338,not found,1
1032,3129,Biratnagar Airport,Biratnagar,Nepal,BIR,VNVT,26.48150062561035,87.26399993896484,236,N,Asia/Katmandu,airport,OurAirports,Biratnagar Airport,ChIJR2I9b3507zkR_1X63nK5trk,"Biratnagar Airport, Biratnagar 56613, Nepal",3.6,448,http://www.biratnagarairport.org.np/,1
1033,3130,Agatti Airport,Agatti Island,India,AGX,VOAT,10.823699951171877,72.1760025024414,14,N,Asia/Calcutta,airport,OurAirports,Agatti Airport,ChIJxZLqzjqInjsRrKqekhtW4YQ,"Agatti Airport, Airport Rd, Agatti, Lakshadweep 682553, India",4.2,151,https://www.aai.aero/,1
1034,3131,Kempegowda International Airport,Bangalore,India,BLR,VOBL,13.1979,77.706299,3000,N,Asia/Calcutta,airport,OurAirports,Kempegowda International Airport Bengaluru,ChIJZWJEdf4crjsRjkEpoelwbCk,"Kempegowda International Airport Bengaluru (BLR), KIAL Rd, Devanahalli, Bengaluru, Karnataka 560300, India",4.5,20370,http://www.bengaluruairport.com/,97
1035,3134,Vijayawada Airport,Vijayawada,India,VGA,VOBZ,16.530399322509766,80.79679870605469,82,N,Asia/Calcutta,airport,OurAirports,Vijayawada International Airport,ChIJ-e-966_iNToRxSQuK02EvAE,"Vijayawada International Airport, NH16, Gannavaram, Andhra Pradesh 521102, India",4.0,1093,https://www.aai.aero/hi/airports/vijayawada,3
1036,3135,Coimbatore International Airport,Coimbatore,India,CJB,VOCB,11.029999733,77.0434036255,1324,N,Asia/Calcutta,airport,OurAirports,Coimbatore International Airport,ChIJr6lem7xXqDsReEaM9A2hfjE,"Coimbatore International Airport, Airport Rd, Civil Aerodrome Post, Peelamedu, Coimbatore, Tamil Nadu 641014, India",4.0,1524,https://www.aai.aero/en/airports/coimbatore,17
1037,3136,Cochin International Airport,Kochi,India,COK,VOCI,10.152000000000001,76.401901,30,N,Asia/Calcutta,airport,OurAirports,Cochin International Airport,ChIJb0qPdIIICDsRWISWXeTrsjA,"Cochin International Airport (COK), Airport Rd, Kochi, Kerala 683111, India",4.3,5961,http://www.cial.aero/,59
1038,3137,Calicut International Airport,Calicut,India,CCJ,VOCL,11.1367998123,75.95529937740001,342,N,Asia/Calcutta,airport,OurAirports,Kozhikode International Airport (CCJ),ChIJ3yaItv5OpjsReigCbYGd8qw,"Kozhikode International Airport (CCJ), Calicut Airport P.O, Calicut Airport Rd, Karipur, Kerala 673647, India",3.8,1750,https://www.aai.aero/en/airports/calicut,31
1039,3142,Madurai Airport,Madurai,India,IXM,VOMD,9.83450984955,78.09339904790002,459,N,Asia/Calcutta,airport,OurAirports,Madurai Airport,ChIJFSAYuGnQADsRF3_75hRYz5A,"Madurai Airport, Airport Rd, Madurai, Tamil Nadu 625022, India",4.4,1545,https://www.aai.aero/en/airports/madurai,8
1040,3143,Mangalore International Airport,Mangalore,India,IXE,VOML,12.961299896199998,74.89009857180001,337,N,Asia/Calcutta,airport,OurAirports,Mangalore International Airport,ChIJ6ZVtYdNQozsRMFoW2CJz1UY,"Mangalore Int'l Airport, Bajpe Main Rd, Kenjar, Karnataka 574142, India",3.9,1290,https://www.aai.aero/en/airports/mangalore,15
1041,3144,Chennai International Airport,Madras,India,MAA,VOMM,12.990005493164062,80.16929626464844,52,N,Asia/Calcutta,airport,OurAirports,Chennai International Airport,ChIJl2OoXR9eUjoRR27ibiEvCSE,"Chennai International Airport (MAA), GST Rd, Meenambakkam, Chennai, Tamil Nadu 600027, India",3.9,7567,https://www.aai.aero/en/airports/chennai,107
1042,3146,Vir Savarkar International Airport,Port Blair,India,IXZ,VOPB,11.641200065612793,92.72969818115234,14,N,Asia/Calcutta,airport,OurAirports,Veer Savarkar International Airport,ChIJ_0wQx1GUiDAR8NlzS1h3Imk,"Veer Savarkar International Airport, Lamba Line, Port Blair, Andaman and Nicobar Islands 744103, India",4.1,788,https://www.aai.aero/en/airports/portblair,11
1043,3148,Rajahmundry Airport,Rajahmundry,India,RJA,VORY,17.1103992462,81.81819915770001,151,N,Asia/Calcutta,airport,OurAirports,Rajahmundry Airport,ChIJLZDUFImgNzoRk1x7lnNgj98,"Rajahmundry Airport, Madhurapudi, Andhra Pradesh 533103, India",4.0,412,not found,3
1044,3151,Tirupati Airport,Tirupeti,India,TIR,VOTP,13.632499694800005,79.543296814,350,N,Asia/Calcutta,airport,OurAirports,Tirupati International Airport,ChIJlWAORJJITToRhpaUKyetuvE,"Tirupati International Airport, Renigunta Airport Road, Tirupati, Andhra Pradesh 517520, India",4.2,761,not found,2
1045,3153,Trivandrum International Airport,Trivandrum,India,TRV,VOTV,8.48211956024,76.9200973511,15,N,Asia/Calcutta,airport,OurAirports,Trivandrum International Airport,ChIJlbKEE4C7BTsR92Udc6T1WR0,"Trivandrum International Airport (TRV), Airport Rd, Chacka, Thiruvananthapuram, Kerala 695008, India",4.1,2626,https://www.aai.aero/en/node/2654,42
1046,3155,Paro Airport,Thimphu,Bhutan,PBH,VQPR,27.403200149499998,89.42459869380001,7332,N,Asia/Thimphu,airport,OurAirports,Paro International Airport,ChIJs0f0juqd4TkRFlvYf8e2LtU,"Paro International Airport, Airport Road Paro, 12001, Bhutan",4.5,615,not found,5
1047,3156,Malé International Airport,Male,Maldives,MLE,VRMM,4.1918301582336435,73.52909851074219,6,U,Indian/Maldives,airport,OurAirports,Velana International Airport,ChIJlQRfQBF_PzsRoqXl2V4AqhU,"Velana International Airport (MLE), Airport Main Rd, Malé 22000, Maldives",4.0,942,http://www.macl.aero/,44
1048,3157,Don Mueang International Airport,Bangkok,Thailand,DMK,VTBD,13.912599563599999,100.607002258,9,U,Asia/Bangkok,airport,OurAirports,Don Mueang International Airport,ChIJLaasHYiC4jARoP8LPbMAAQ8,"Don Mueang International Airport (DMK), 222 Vibhavadi Rangsit Rd, Khwaeng Sanambin, Khet Don Mueang, Krung Thep Maha Nakhon 10210, Thailand",3.7,4579,https://www.airportthai.co.th/,67
1049,3161,U-Tapao International Airport,Pattaya,Thailand,UTP,VTBU,12.67990016937256,101.00499725341795,42,U,Asia/Bangkok,airport,OurAirports,U-Tapao Rayong Pattaya International Airport,ChIJuX0BcVzzAjERwmdj6C18_Mc,"U-Tapao Rayong Pattaya International Airport, หมู่ที่ 2 70 ถนนสุขุมวิท Phla, Ban Chang District, Rayong 21130, Thailand",3.7,538,http://www.utapao.com/,2
1050,3163,Lampang Airport,Lampang,Thailand,LPT,VTCL,18.27090072631836,99.50420379638672,811,U,Asia/Bangkok,airport,OurAirports,Lampang Airport,ChIJXy00D3dr2TARnnZy43_1d8w,"Lampang Airport (LPT), Tambon Phrabat, Amphoe Mueang Lampang, Chang Wat Lampang 52000, Thailand",4.2,96,http://minisite.airports.go.th/lampang/,1
1051,3170,Phitsanulok Airport,Phitsanulok,Thailand,PHS,VTPP,16.782899856567386,100.27899932861328,154,U,Asia/Bangkok,airport,OurAirports,Phitsanulok Airport,ChIJVeyaADmW3zARvWtH0QjzMPA,"Phitsanulok Airport (PHS), Aranyik, Amphoe Mueang Phitsanulok, Chang Wat Phitsanulok 65000, Thailand",4.1,169,http://minisite.airports.go.th/phitsanulok/,3
1052,3173,Narathiwat Airport,Narathiwat,Thailand,NAW,VTSC,6.519919872283936,101.74299621582031,16,U,Asia/Bangkok,airport,OurAirports,Narathiwat Airport,ChIJ62bjf4PsszER0DpfC70jAg8,"Narathiwat Airport (NAW), 330 หมู่ที่ 11 Tambon Khok Khian, Amphoe Mueang Narathiwat, Chang Wat Narathiwat 96000, Thailand",4.1,102,http://minisite.airports.go.th/narathiwat/,1
1053,3174,Krabi Airport,Krabi,Thailand,KBV,VTSG,8.09912014008,98.9861984253,82,U,Asia/Bangkok,airport,OurAirports,Krabi Airport,ChIJUTiTiTiSUTARsDpfC70jAg8,"Krabi Airport (KBV), Tambon Nuea Khlong, Amphoe Nuea Khlong, Chang Wat Krabi 81130, Thailand",3.1,936,not found,16
1054,3177,Samui Airport,Ko Samui,Thailand,USM,VTSM,9.547789573669997,100.06199646,64,U,Asia/Bangkok,airport,OurAirports,Samui Airport,ChIJtxhNQDnwVDAR8DlfC70jAg8,"Samui Airport (USM), Tambon Bo Put, Amphoe Ko Samui, Chang Wat Surat Thani 84320, Thailand",4.4,943,http://www.samuiairport.com/,18
1055,3179,Phuket International Airport,Phuket,Thailand,HKT,VTSP,8.1132,98.316902,82,U,Asia/Bangkok,airport,OurAirports,Phuket International Airport,ChIJCQ93jJhIUDAR0DDUaWtBtOU,"Phuket International Airport (HKT), Mai Khao, Amphoe Thalang, Chang Wat Phuket 83110, Thailand",3.6,2708,https://www.airportthai.co.th/,71
1056,3180,Ranong Airport,Ranong,Thailand,UNN,VTSR,9.777620315551758,98.58550262451172,57,U,Asia/Bangkok,airport,OurAirports,Ranong Airport,ChIJz9W7K7r4VjAR0DlfC70jAg8,"Ranong Airport (UNN), ท่าอากาศยาน ระนอง 91 ม .3 ต ราช กรูด อ เมือง, ระนอง 85000, Thailand",4.0,64,http://minisite.airports.go.th/ranong/,1
1057,3181,Hat Yai International Airport,Hat Yai,Thailand,HDY,VTSS,6.9332098960899975,100.392997742,90,U,Asia/Bangkok,airport,OurAirports,Hat Yai International Airport,ChIJY3uQgQLZTDARwDpfC70jAg8,"Hat Yai International Airport (HDY), 99 หมู่ 3, Khlong La, อำเภอ คลองหอยไข่ Chang Wat Songkhla 90115, Thailand",4.0,317,not found,6
1058,3182,Trang Airport,Trang,Thailand,TST,VTST,7.508739948272705,99.6166000366211,67,U,Asia/Bangkok,airport,OurAirports,Trang Airport,ChIJzdrxM_eNTTAR4DlfC70jAg8,"Trang Airport (TST), Amphoe Mueang Trang, Chang Wat Trang 92000, Thailand",4.0,105,not found,2
1059,3183,Udon Thani Airport,Udon Thani,Thailand,UTH,VTUD,17.386400222800006,102.788002014,579,U,Asia/Bangkok,airport,OurAirports,Udon Thani International Airport,ChIJeWg4rIidIzERg7kKyxYPDZY,"Udon Thani International Airport (UTH), Amphoe Mueang Udon Thani, Chang Wat Udon Thani 41000, Thailand",4.2,477,http://www.udonthaniairport.com/,6
1060,3184,Sakon Nakhon Airport,Sakon Nakhon,Thailand,SNO,VTUI,17.195100784301758,104.11900329589844,529,U,Asia/Bangkok,airport,OurAirports,Sakon Nakhon Airport,ChIJUboU62iNPDERhPpJl1p0VzU,"Sakon Nakhon Airport, ต.ธาตุนาเวง อ.เมือง Chang Wat Sakon Nakhon 47000, Thailand",4.2,112,not found,1
1061,3186,Loei Airport,Loei,Thailand,LOE,VTUL,17.43910026550293,101.72200012207031,860,U,Asia/Bangkok,airport,OurAirports,Loei Airport,ChIJEYvrZWxHITERLnvcaDXkqx0,"38 Loei Airport, ถนนมลิวรรณ Tambon Na An, Amphoe Mueang Loei, Chang Wat Loei 42000, Thailand",4.1,52,https://minisite.airports.go.th/loei/,1
1062,3196,Da Nang International Airport,Danang,Vietnam,DAD,VVDN,16.043899536132812,108.1989974975586,33,U,Asia/Saigon,airport,OurAirports,Da Nang International Airport,ChIJ0VLfc6IZQjERGgeVovz5A7I,"Da Nang International Airport, Hòa Thuận Tây, Hải Châu, Đà Nẵng 550000, Vietnam",3.8,1888,https://vietnamairport.vn/danangairport/,33
1063,3199,Noi Bai International Airport,Hanoi,Vietnam,HAN,VVNB,21.221200942993164,105.80699920654295,39,U,Asia/Saigon,airport,OurAirports,Noi Bai International Airport,ChIJU8SvORUCNTERtCYCUqP64OY,"Noi Bai International Airport (HAN), Phú Minh, Sóc Sơn, Hà Nội, Vietnam",3.9,3821,https://vietnamairport.vn/noibaiairport/vi/,87
1064,3201,Phu Bai Airport,Hue,Vietnam,HUI,VVPB,16.401500701899998,107.70300293,48,U,Asia/Saigon,airport,OurAirports,Phu Bai Airport,ChIJEWHjLZeYQTERPFCEVLrCT6c,"Phu Bai Airport, Khu 8, Hương Thủy, Thừa Thiên Huế, Vietnam",3.6,362,http://phubaiairport.vn/,4
1065,3204,Phu Quoc International Airport,Phuquoc,Vietnam,PQC,VVPQ,10.1698,103.9931,37,U,Asia/Saigon,airport,OurAirports,Phu Quoc International Airport,ChIJk6RzPIeLpzERGN0aOK9WNEE,"Phu Quoc International Airport (PQC), Tổ 2 Ấp, Dương Tơ, Phú Quốc, tỉnh Kiên Giang 922271, Vietnam",3.9,702,https://vietnamairport.vn/phuquocairport/,5
1066,3205,Tan Son Nhat International Airport,Ho Chi Minh City,Vietnam,SGN,VVTS,10.8187999725,106.652000427,33,U,Asia/Saigon,airport,OurAirports,Tan Son Nhat International Airport,ChIJnZ-oGhEpdTER8ycbqsCc8Ng,"Tan Son Nhat International Airport, Trường Sơn, Phường 2, Tân Bình, Hồ Chí Minh, Vietnam",3.6,6334,https://vietnamairport.vn/tansonnhatairport/,109
1067,3209,Bagan Airport,Bagan,Burma,NYU,VYBG,21.178800582885746,94.9301986694336,312,U,Asia/Rangoon,airport,OurAirports,Nyaung U Airport,ChIJp8k3Mff6tTARccnKACPoDSU,"Nyaung U Airport, Nyaungu, Myanmar (Burma)",3.5,103,not found,7
1068,3213,Heho Airport,Heho,Burma,HEH,VYHH,20.746999740600586,96.79199981689452,3858,U,Asia/Rangoon,airport,OurAirports,Heho Airport,ChIJfT1RCnaXzjARnVuKUIPJWkM,"Heho Airport, He Hoe, Myanmar (Burma)",3.4,99,not found,7
1069,3222,Mandalay International Airport,Mandalay,Burma,MDL,VYMD,21.702199935913086,95.97789764404295,300,U,Asia/Rangoon,airport,OurAirports,Mandalay International Airport,ChIJOUNTItamyzARCN-02PoQ2IU,"Mandalay International Airport, Tada-U, Myanmar (Burma)",3.5,184,http://www.mandalayairport.com/,17
1070,3223,Myeik Airport,Myeik,Burma,MGZ,VYME,12.439800262451172,98.62149810791016,75,U,Asia/Rangoon,airport,OurAirports,Myeik airport,ChIJa6j8W1Kw-zARnQlMEw777oQ,"Myeik airport, Mergui, Myanmar (Burma)",4.0,53,not found,2
1071,3237,Tachileik Airport,Tachilek,Burma,THL,VYTL,20.483800888061523,99.9354019165039,1280,U,Asia/Rangoon,airport,OurAirports,Tachileik Airport (THL),ChIJvQeALYtg1jAR5jhkOmC6wEo,"Tachileik Airport (THL), Tachileik, Myanmar (Burma)",3.7,79,not found,5
1072,3239,Yangon International Airport,Yangon,Burma,RGN,VYYY,16.907300949099998,96.1332015991,109,U,Asia/Rangoon,airport,OurAirports,Yangon International Airport,ChIJAx6zixaUwTARvwe_wHR1ISY,"Yangon International Airport, Yangon Airport Rd, Yangon, Myanmar (Burma)",3.8,803,http://yangonairport.aero/,49
1073,3240,Hasanuddin International Airport,Ujung Pandang,Indonesia,UPG,WAAA,-5.061629772186278,119.5540008544922,47,N,Asia/Makassar,airport,OurAirports,Sultan Hasanuddin Airport,ChIJAcfKu877vi0REDZ2rfwLAw8,"Sultan Hasanuddin Airport (UPG), Jalan Airport No.1, Kec. Makassar, Kabupaten Maros, Sulawesi Selatan 90552, Indonesia",4.1,3050,http://www.hasanuddin-airport.co.id/,56
1074,3241,Frans Kaisiepo Airport,Biak,Indonesia,BIK,WABB,-1.190019965171814,136.10800170898438,46,N,Asia/Jayapura,airport,OurAirports,Frans Kaisiepo International Airport,ChIJWQxZtxOPA2gRB__wNjzoNvw,"Frans Kaisiepo International Airport, Jalan M Yamin, Biak Kota, Kabupaten Biak Numfor, Papua, Indonesia",4.3,151,http://franskaisiepo-airport.co.id/,4
1075,3242,Nabire Airport,Nabire,Indonesia,NBX,WABI,-3.36818,135.496002,20,N,Asia/Jayapura,airport,OurAirports,MAF Air Port,ChIJ5e1E7meiH2gRqhurwtAbUTk,"MAF Air Port, Jl. Trikora, Morgo, Kec. Nabire, Nabire, Papua 98811, Indonesia",3.8,67,not found,3
1076,3243,Moses Kilangin Airport,Timika,Indonesia,TIM,WABP,-4.528279781341553,136.88699340820312,103,N,Asia/Jayapura,airport,OurAirports,Mozes Kilangin International Airport,ChIJz7gZpdhwI2gR9zPLQ_uN56w,"Mozes Kilangin International Airport, Kwamki, Distrik Mimka Baru, Mimika, Papua 99971, Indonesia",4.1,349,not found,4
1077,3244,Sentani International Airport,Jayapura,Indonesia,DJJ,WAJJ,-2.5769500733,140.5160064698,289,N,Asia/Jayapura,airport,OurAirports,Sentani Airport,ChIJ-WTIp__xbGgRHovHnkNYfII,"Sentani Airport (DJJ), Sentani, Jayapura, Papua 99359, Indonesia",4.0,620,not found,17
1078,3245,Wamena Airport,Wamena,Indonesia,WMX,WAJW,-4.10251,138.957001,5085,N,Asia/Jayapura,airport,OurAirports,Wamena Airport,ChIJw5PjuIVsPmgRUJcKCF7y0SE,"Wamena Airport, Jl. Gatot Subroto, Wamena Kota, Wamena, Kabupaten Jayawijaya, Papua 99511, Indonesia",4.1,160,not found,1
1079,3246,Mopah Airport,Merauke,Indonesia,MKQ,WAKK,-8.520290374755861,140.41799926757812,10,N,Asia/Jayapura,airport,OurAirports,Mopah Merauke Airport,ChIJ6-nZsi8-tWkRaiWojpRUZ0w,"Mopah Merauke Airport, Kec. Merauke, Merauke, Papua 99615, Indonesia",4.1,206,not found,3
1080,3247,Jalaluddin Airport,Gorontalo,Indonesia,GTO,WAMG,0.6371189951899999,122.849998474,105,N,Asia/Makassar,airport,OurAirports,"Djalaludin Airport, Gorontalo",ChIJq6qqqsU6eTIRXnvCyDPJd5s,"Djalaludin Airport, Gorontalo, Isimu Sel, Tolotio, Tibawa, Gorontalo 96251, Indonesia",4.0,255,not found,4
1081,3249,Mutiara Airport,Palu,Indonesia,PLW,WAML,-0.9185420274734496,119.91000366210938,284,N,Asia/Makassar,airport,OurAirports,Mutiara SIS Al Jufri Airport,ChIJc8hS9d_xiy0RLpR2BrjkAXk,"Mutiara SIS Al Jufri Airport, Jl. DR. Abdurrahman Saleh, Birobuli Utara, Kec. Palu Sel., Kota Palu, Sulawesi Tengah 94111, Indonesia",4.1,422,http://dephub.go.id/org/bandaramutiara/home,8
1082,3250,Sam Ratulangi Airport,Manado,Indonesia,MDC,WAMM,1.5492600202560425,124.9260025024414,264,N,Asia/Makassar,airport,OurAirports,Sam Ratulangi International Airport,ChIJYYdfERqhhzIRafnkyKxv5Ik,"Sam Ratulangi International Airport, Jl. A.A. Maramis, Lapangan, Kec. Mapanget, Sulawesi Utara 95374, Indonesia",4.0,765,https://samratulangi-airport.com/,21
1083,3251,Kasiguncu Airport,Poso,Indonesia,PSJ,WAMP,-1.4167499542200002,120.657997131,174,N,Asia/Makassar,airport,OurAirports,Kasiguncu Airport,ChIJMavG1VHuji0RRwNyVGoXQ6E,"Kasiguncu Airport, Kasiguncu, Poso Pesisir, Kabupaten Poso, Sulawesi Tengah 94618, Indonesia",4.1,57,not found,1
